LAKE_NAME,CITY,county,reportyear,numReports,numLakeGrade,distinctLakeGrade,maxGrade,numPhosReprots,maxPhos,avgPhos,numRecSuit,numDistRecSuit,maxRecSuit,numSecchi,numDistSecchi,avgSecchi
Big Marine Lake,May Township,Washington,1997,38,1,1,4,37,0.14,0.023513513513513527,0,0,,13,0,3.0076923076923077
Big Marine Lake,May Township,Washington,1998,1,1,1,4,0,,,0,0,,0,0,
Big Marine Lake,May Township,Washington,1999,1,1,1,3,0,,,0,0,,0,0,
Big Marine Lake,May Township,Washington,2000,16,1,1,4,14,0.03,0.019285714285714288,14,2,2,14,0,3.8042857142857143
Big Marine Lake,May Township,Washington,2001,8,1,1,4,7,0.02,0.017142857142857144,7,2,2,7,0,3.8108571428571425
Big Marine Lake,May Township,Washington,2002,17,1,1,3,14,0.114,0.028857142857142862,15,4,5,14,0,3.0828571428571427
Big Marine Lake,May Township,Washington,2003,15,1,1,4,14,0.066,0.02085714285714286,14,2,2,14,0,3.277
Big Marine Lake,May Township,Washington,2004,15,1,1,4,14,0.028,0.019571428571428573,14,1,2,14,0,3.4073571428571436
Big Marine Lake,May Township,Washington,2005,15,1,1,4,14,0.024,0.017499999999999998,14,3,3,14,0,3.8208571428571436
Big Marine Lake,May Township,Washington,2006,10,1,1,3,7,0.045,0.03328571428571428,7,3,3,7,0,3.3527142857142853
Big Marine Lake,May Township,Washington,2007,8,1,1,4,7,0.024,0.02157142857142857,7,3,3,7,0,3.3092857142857137
Big Marine Lake,May Township,Washington,2008,7,0,0,,0,,,7,3,3,7,0,3.614
Big Marine Lake,May Township,Washington,2009,12,0,0,,4,0.035,0.0205,9,2,2,9,0,4.107777777777779
Big Marine Lake,May Township,Washington,2010,23,0,0,,16,0.076,0.026000000000000006,15,2,2,15,0,4.468000000000001
Big Marine Lake,May Township,Washington,2011,48,2,1,4,46,0.29,0.037739130434782595,23,2,2,23,0,4.393913043478261
Big Marine Lake,May Township,Washington,2013,13,1,1,4,12,0.062,0.020166666666666666,12,2,2,12,0,3.5391666666666666
Big Marine Lake,May Township,Washington,2014,13,1,1,4,12,0.029,0.014333333333333335,12,2,2,12,0,3.668333333333333
Big Woods Lake,Chaska,Carver,2014,13,1,1,0,12,0.574,0.16708333333333333,12,3,5,12,0,0.47500000000000003
Birch Lake,White Bear Lake,Ramsey,1980,2,0,0,,2,0.03,0.03,0,0,,2,0,1.2
Birch Lake,Wyoming Township,Chisago,2005,14,0,0,,14,0.299,0.10371428571428569,14,3,5,14,0,1.5132142857142858
Birch Lake,Wyoming Township,Chisago,2006,8,1,1,1,7,0.215,0.09957142857142857,7,2,4,7,0,1.5238571428571428
Birch Lake,Wyoming Township,Chisago,2007,9,1,1,2,7,0.083,0.05271428571428572,7,2,4,8,0,1.9535000000000002
Birch Lake,Wyoming Township,Chisago,2008,1,1,1,2,0,,,0,0,,0,0,
Bone Lake,Scandia,Washington,1984,16,1,1,2,15,1.06,0.18133333333333335,0,0,,5,0,1.58
Bone Lake,Scandia,Washington,1987,1,1,1,2,0,,,0,0,,0,0,
Bone Lake,Scandia,Washington,1988,1,1,1,2,0,,,0,0,,0,0,
Bone Lake,Scandia,Washington,1989,38,1,1,2,37,0.66,0.12040540540540538,0,0,,13,0,2.0307692307692307
Bone Lake,Scandia,Washington,1991,1,1,1,2,0,,,0,0,,0,0,
Bone Lake,Scandia,Washington,1993,8,1,1,2,7,0.08,0.055714285714285716,7,3,3,7,0,1.6714285714285715
Bone Lake,Scandia,Washington,1997,15,1,1,2,14,0.07,0.04214285714285715,14,2,3,14,0,1.6785714285714284
Bone Lake,Scandia,Washington,1998,15,1,1,2,14,0.05,0.035714285714285705,14,2,3,14,0,1.6642857142857144
Bone Lake,Scandia,Washington,1999,15,1,1,2,14,0.07,0.04571428571428572,14,3,4,14,0,1.1928571428571428
Bone Lake,Scandia,Washington,2001,15,1,1,2,14,0.06,0.04285714285714285,14,4,4,14,0,1.481785714285714
Bone Lake,Scandia,Washington,2002,18,1,1,2,14,0.122,0.06585714285714286,14,3,4,14,0,1.0921428571428573
Bone Lake,Scandia,Washington,2003,15,1,1,2,14,0.146,0.07957142857142858,14,2,4,14,0,1.4141428571428574
Bone Lake,Scandia,Washington,2004,15,1,1,2,14,0.132,0.05500000000000001,13,2,3,14,0,1.6654285714285717
Bone Lake,Scandia,Washington,2005,16,1,1,2,14,0.189,0.055928571428571446,15,3,4,15,0,1.869466666666667
Bone Lake,Scandia,Washington,2006,40,1,1,2,39,0.713,0.1431282051282051,0,0,,13,0,1.9538461538461538
Bone Lake,Scandia,Washington,2007,18,1,1,2,9,0.076,0.037333333333333336,10,3,3,10,0,1.25
Bone Lake,Scandia,Washington,2008,17,1,1,2,16,0.087,0.04168750000000001,13,3,4,16,0,1.7062500000000005
Bone Lake,Scandia,Washington,2009,13,1,1,2,12,0.097,0.039416666666666676,10,2,3,12,0,1.808333333333333
Bone Lake,Scandia,Washington,2010,13,1,1,2,12,0.077,0.03291666666666667,10,2,3,12,0,1.633333333333333
Bone Lake,Scandia,Washington,2011,16,1,1,3,15,0.233,0.05026666666666668,13,3,3,15,0,1.5266666666666666
Bone Lake,Scandia,Washington,2012,14,1,1,2,13,0.333,0.060923076923076934,10,3,3,13,0,1.2307692307692306
Bone Lake,Scandia,Washington,2013,26,1,1,2,25,0.137,0.03968000000000002,20,2,3,25,0,1.2960000000000003
Bone Lake,Scandia,Washington,2014,23,1,1,2,22,0.13,0.03959090909090909,19,4,4,22,0,1.3409090909090908
Brand Lake,Young America Township,Carver,1999,1,0,0,,1,0.18,0.18,1,1,4,1,0,0.6
Braunworth Lake,Young America Township,Carver,1999,2,0,0,,2,0.25,0.19,2,2,5,2,0,0.44999999999999996
Brick Pond,Stillwater,Washington,2008,8,1,1,2,7,0.172,0.10628571428571429,7,2,4,7,0,1.1972857142857143
Brick Pond,Stillwater,Washington,2009,8,1,1,2,7,0.093,0.07299999999999998,7,2,4,7,0,0.7837142857142858
Brick Pond,Stillwater,Washington,2010,8,1,1,2,7,0.091,0.061,7,2,5,7,0,0.5228571428571429
Brick Pond,Stillwater,Washington,2011,8,1,1,1,7,0.149,0.08885714285714286,7,2,5,7,0,0.5228571428571428
Brick Pond,Stillwater,Washington,2012,7,0,0,,5,0.184,0.1152,6,1,4,0,0,
Brick Pond,Stillwater,Washington,2013,6,0,0,,6,0.1,0.06733333333333334,6,2,5,0,0,
Brickyard Clayhole Lake,Chaska,Carver,2002,15,1,1,4,14,0.05,0.01842857142857143,13,3,4,14,0,3.25
Brickyard Clayhole Lake,Chaska,Carver,2003,14,1,1,4,13,0.052,0.018615384615384617,13,3,3,13,0,3.8769230769230774
Brickyard Clayhole Lake,Chaska,Carver,2004,17,1,1,4,16,0.159,0.027750000000000007,14,2,2,14,0,4.1499999999999995
Brickyard Clayhole Lake,Chaska,Carver,2005,15,1,1,4,14,0.059,0.01971428571428572,14,1,1,14,0,4.507142857142857
Brickyard Clayhole Lake,Chaska,Carver,2006,14,1,1,4,13,0.07,0.02376923076923077,13,1,1,12,0,4.799999999999999
Brickyard Clayhole Lake,Chaska,Carver,2007,17,1,1,4,13,0.04,0.021,13,2,2,13,0,3.4615384615384617
Brickyard Clayhole Lake,Chaska,Carver,2008,15,1,1,4,14,0.106,0.02935714285714286,14,4,4,14,0,3.917857142857143
Brickyard Clayhole Lake,Chaska,Carver,2009,15,1,1,4,11,0.069,0.02290909090909091,14,3,3,14,0,3.842857142857142
Brickyard Clayhole Lake,Chaska,Carver,2010,15,1,1,4,14,0.04,0.01657142857142857,14,2,2,14,0,3.9071428571428575
Brickyard Clayhole Lake,Chaska,Carver,2011,15,1,1,4,14,0.043,0.02035714285714286,14,3,3,14,0,3.5785714285714287
Brickyard Clayhole Lake,Chaska,Carver,2012,29,1,1,4,14,0.04,0.022000000000000002,14,3,3,13,0,3.453846153846153
Brickyard Clayhole Lake,Chaska,Carver,2013,23,1,1,4,13,0.027,0.017153846153846155,13,2,2,13,0,3.946153846153846
Brickyard Clayhole Lake,Chaska,Carver,2014,15,1,1,4,13,0.059,0.02138461538461539,13,5,5,13,0,3.7307692307692295
Bryant Lake,Eden Prairie,Hennepin,1980,2,0,0,,2,0.06,0.05,0,0,,2,0,1.1
Bryant Lake,Eden Prairie,Hennepin,1981,10,0,0,,10,0.27,0.07120000000000001,0,0,,5,0,1.8599999999999999
Bryant Lake,Eden Prairie,Hennepin,1982,92,0,0,,92,0.9,0.08264130434782607,0,0,,45,0,1.5177777777777777
Bryant Lake,Eden Prairie,Hennepin,1984,14,0,0,,14,0.55,0.1167857142857143,0,0,,5,0,1.6
Bryant Lake,Eden Prairie,Hennepin,1989,39,0,0,,39,0.65,0.18820512820512825,0,0,,13,0,1.0538461538461539
Bryant Lake,Eden Prairie,Hennepin,1990,39,0,0,,39,0.79,0.1889743589743589,0,0,,13,0,2.207692307692308
Bryant Lake,Eden Prairie,Hennepin,1991,60,1,1,2,59,0.63,0.13042372881355932,0,0,,12,0,1.833333333333333
Bryant Lake,Eden Prairie,Hennepin,2012,2,0,0,,2,0.06,0.041999999999999996,2,1,1,2,0,2.85
Buck Lake,Spring Lake Township,Scott,2014,13,0,0,,13,0.225,0.08615384615384616,13,5,5,13,1,1.9115384615384614
Burandt Lake,Waconia,Carver,1999,8,1,1,1,7,0.16,0.10285714285714287,7,3,3,7,0,0.7857142857142857
Burandt Lake,Waconia,Carver,2000,10,1,1,2,9,0.11,0.06555555555555556,9,3,3,9,0,0.9888888888888887
Burandt Lake,Waconia,Carver,2001,10,1,1,2,9,0.2,0.07111111111111111,8,3,4,9,0,0.777777777777778
Burandt Lake,Waconia,Carver,2004,19,1,1,2,18,0.102,0.062000000000000006,17,3,4,18,0,1.458333333333333
Burandt Lake,Waconia,Carver,2005,35,1,1,2,34,0.245,0.05891176470588237,21,4,4,20,0,1.465
Burandt Lake,Waconia,Carver,2009,4,0,0,,4,0.056,0.044000000000000004,3,1,1,4,0,0.575
Burandt Lake,Waconia,Carver,2010,16,1,1,2,15,0.375,0.05953333333333335,14,2,3,14,0,1.7
Burandt Lake,Waconia,Carver,2011,15,1,1,2,14,0.06,0.033857142857142856,14,2,3,14,0,2.121428571428571
Burandt Lake,Waconia,Carver,2012,14,0,0,,0,,,14,3,3,14,0,1.7535714285714286
Burandt Lake,Waconia,Carver,2013,22,1,1,2,13,0.056,0.03130769230769232,13,2,3,13,0,1.7076923076923076
Burandt Lake,Waconia,Carver,2014,13,1,1,2,12,0.115,0.040999999999999995,12,4,4,12,0,1.8416666666666668
Bush Lake,Bloomington,Hennepin,1983,1,1,1,3,0,,,0,0,,0,0,
Bush Lake,Bloomington,Hennepin,1984,14,1,1,4,13,0.07,0.025000000000000005,0,0,,5,0,3.0199999999999996
Bush Lake,Bloomington,Hennepin,1993,39,1,1,4,38,0.57,0.07078947368421053,0,0,,13,0,3.069230769230769
Bush Lake,Bloomington,Hennepin,1994,37,1,1,4,36,0.58,0.07611111111111113,0,0,,13,0,2.553846153846154
Bush Lake,Bloomington,Hennepin,1999,19,1,1,3,18,0.04,0.02194444444444445,0,0,,14,0,2.2857142857142856
Bush Lake,Bloomington,Hennepin,2001,24,1,1,4,23,0.05,0.02782608695652175,0,0,,13,0,3.3538461538461535
Bush Lake,Bloomington,Hennepin,2004,27,1,1,3,26,0.071,0.027384615384615396,0,0,,13,0,2.884615384615385
Bush Lake,Bloomington,Hennepin,2006,14,1,1,4,13,0.028,0.019384615384615386,12,3,3,13,0,2.783846153846154
Bush Lake,Bloomington,Hennepin,2007,25,1,1,3,15,0.028,0.015999999999999997,15,2,2,15,0,2.9219999999999993
Bush Lake,Bloomington,Hennepin,2008,14,1,1,4,13,0.025,0.016000000000000004,12,2,2,13,0,3.0230769230769234
Bush Lake,Bloomington,Hennepin,2009,14,1,1,4,13,0.03,0.016538461538461544,12,2,2,13,0,3.1999999999999997
Bush Lake,Bloomington,Hennepin,2010,15,1,1,4,14,0.021,0.016000000000000004,14,3,3,14,0,2.798571428571428
Bush Lake,Bloomington,Hennepin,2011,13,1,1,4,12,0.024,0.01575,12,2,2,12,0,2.766666666666666
Bush Lake,Bloomington,Hennepin,2012,14,1,1,3,13,0.066,0.032769230769230766,13,3,3,13,0,3.3076923076923075
Bush Lake,Bloomington,Hennepin,2013,13,1,1,4,12,0.036,0.010916666666666667,12,2,2,12,0,3.2750000000000004
Bush Lake,Bloomington,Hennepin,2014,13,1,1,4,12,0.017,0.009083333333333334,12,1,1,12,0,3.1308333333333334
Byllesby Lake,Randolph Township,Dakota,2013,39,2,1,1,37,0.508,0.1691891891891892,24,2,4,24,0,0.9854166666666666
Byllesby Lake,Randolph Township,Dakota,2014,35,2,1,1,33,0.739,0.16833333333333333,22,2,4,22,0,0.8604545454545455
Byllesby Lake,Stanton Township,Goodhue,1993,15,1,1,1,14,0.3,0.1842857142857143,14,2,4,14,0,0.692857142857143
Byllesby Lake,Stanton Township,Goodhue,1994,15,1,1,1,14,0.29,0.18214285714285716,14,3,4,14,0,0.7571428571428571
Byllesby Lake,Stanton Township,Goodhue,1995,14,1,1,1,13,0.27,0.16615384615384615,7,3,4,13,0,0.8538461538461539
Calhoun Lake,Minneapolis,Hennepin,1981,10,0,0,,10,0.09,0.041100000000000005,0,0,,5,0,2.34
Calhoun Lake,Minneapolis,Hennepin,1984,15,0,0,,15,2.0,0.19799999999999998,0,0,,5,0,2.8
Campbell Lake,Winsted Township,Carver,1999,2,0,0,,2,0.95,0.905,2,2,5,2,0,0.25
Campbell Lake,Winsted Township,Carver,2000,15,1,1,0,14,1.3,0.7842857142857141,14,4,5,14,0,0.6642857142857145
Campbell Lake,Winsted Township,Carver,2002,11,1,1,1,10,1.21,0.44800000000000006,9,4,5,10,0,0.9200000000000002
Campbell Lake,Winsted Township,Carver,2005,15,1,1,0,14,0.516,0.32528571428571423,14,2,5,14,0,0.3357142857142858
Campbell Lake,Winsted Township,Carver,2006,15,1,1,0,14,0.694,0.3704285714285715,14,3,5,14,0,0.29999999999999993
Capaul Pond,Grant Township,Washington,2008,16,2,2,2,14,0.272,0.0852857142857143,14,2,4,14,0,1.0014285714285713
Capaul Pond,Grant Township,Washington,2009,5,0,0,,5,0.364,0.1426,5,1,4,5,0,0.8230000000000001
Capaul Pond,Grant Township,Washington,2010,8,1,1,0,7,0.467,0.27599999999999997,7,2,4,7,0,0.3814285714285714
Carol Lake,Stillwater Township,Washington,1996,1,1,1,3,0,,,0,0,,0,0,
Carol Lake,Stillwater Township,Washington,1997,1,1,1,3,0,,,0,0,,0,0,
Carol Lake,Stillwater Township,Washington,1998,1,1,1,3,0,,,0,0,,0,0,
Carol Lake,Stillwater Township,Washington,1999,1,1,1,3,0,,,0,0,,0,0,
Carol Lake,Stillwater Township,Washington,2000,6,1,1,3,5,0.03,0.018,5,3,5,5,0,1.16
Carol Lake,Stillwater Township,Washington,2001,6,1,1,3,5,0.03,0.024,5,4,5,5,0,1.2202
Carol Lake,Stillwater Township,Washington,2003,8,1,1,2,7,0.056,0.03171428571428571,7,3,5,7,0,1.219857142857143
Carol Lake,Stillwater Township,Washington,2004,8,1,1,2,7,0.055,0.03557142857142857,2,2,4,7,0,1.0927142857142857
Carol Lake,Stillwater Township,Washington,2005,8,1,1,2,7,0.103,0.04285714285714285,7,2,5,7,0,1.1104285714285713
Carol Lake,Stillwater Township,Washington,2006,9,1,1,2,7,0.049,0.03342857142857143,7,2,4,7,0,1.1321428571428573
Carol Lake,Stillwater Township,Washington,2007,8,1,1,3,7,0.035,0.024714285714285713,7,3,4,7,0,1.2408571428571429
Carol Lake,Stillwater Township,Washington,2008,7,0,0,,0,,,7,2,4,7,0,1.1101428571428573
Carol Lake,Stillwater Township,Washington,2009,6,0,0,,0,,,6,3,4,6,0,1.2953333333333334
Carol Lake,Stillwater Township,Washington,2012,5,0,0,,5,0.048,0.0386,5,1,4,1,0,1.219
Carol Lake,Stillwater Township,Washington,2013,10,0,0,,10,0.053,0.031400000000000004,10,2,5,3,0,1.0106666666666666
Carver Lake,Woodbury,Washington,1983,1,1,1,2,0,,,0,0,,0,0,
Carver Lake,Woodbury,Washington,1984,1,1,1,2,0,,,0,0,,0,0,
Carver Lake,Woodbury,Washington,1985,1,1,1,2,0,,,0,0,,0,0,
Carver Lake,Woodbury,Washington,1986,1,1,1,2,0,,,0,0,,0,0,
Carver Lake,Woodbury,Washington,1987,9,1,1,1,8,0.14,0.11124999999999999,0,0,,2,0,2.55
Carver Lake,Woodbury,Washington,1988,72,1,1,2,71,1.18,0.1314788732394366,0,0,,18,0,1.6722222222222223
Carver Lake,Woodbury,Washington,1993,16,1,1,2,14,0.12,0.048571428571428585,3,3,3,15,0,1.3
Carver Lake,Woodbury,Washington,1994,16,1,1,2,15,0.06,0.036000000000000004,0,0,,15,0,1.7866666666666664
Carver Lake,Woodbury,Washington,1995,16,1,1,2,15,0.07,0.034,3,2,2,15,0,1.4533333333333334
Carver Lake,Woodbury,Washington,1996,10,1,1,3,9,0.04,0.025555555555555557,9,2,3,9,0,1.7666666666666668
Cates Lake,Savage,Scott,2002,15,1,1,3,14,0.031,0.02085714285714286,11,1,4,14,0,1.85
Cates Lake,Savage,Scott,2003,14,1,1,3,13,0.057,0.02823076923076923,11,3,4,13,0,1.8076923076923075
Cates Lake,Savage,Scott,2004,16,1,1,3,15,0.048,0.023600000000000003,14,1,4,15,0,1.9400000000000002
Cates Lake,Savage,Scott,2005,14,1,1,3,12,0.04,0.021416666666666664,13,1,4,13,0,1.9307692307692308
Cates Lake,Savage,Scott,2006,15,1,1,3,14,0.043,0.02535714285714286,14,1,4,14,0,1.792857142857143
Cates Lake,Savage,Scott,2007,22,1,1,3,13,0.023,0.018153846153846152,12,1,4,13,0,1.9923076923076926
Cates Lake,Savage,Scott,2008,13,1,1,3,12,0.022,0.018,12,1,4,11,0,2.0999999999999996
Cates Lake,Savage,Scott,2009,14,1,1,3,13,0.036,0.021384615384615384,13,1,4,13,0,1.9923076923076926
Cates Lake,Savage,Scott,2010,14,1,1,4,13,0.031,0.016999999999999998,11,1,4,13,0,2.2307692307692304
Cates Lake,Savage,Scott,2011,13,1,1,3,12,0.047,0.02441666666666667,12,1,4,12,0,2.05
Cates Lake,Savage,Scott,2012,9,0,0,,9,0.087,0.03777777777777778,8,1,4,5,0,1.6600000000000001
Cates Lake,Savage,Scott,2013,12,1,1,3,11,0.07,0.024454545454545455,10,1,4,6,0,2.15
Cedar Island Lake,Maple Grove,Hennepin,1984,1,1,1,2,0,,,0,0,,0,0,
Cedar Island Lake,Maple Grove,Hennepin,1995,14,1,1,0,13,0.18,0.10769230769230768,13,3,4,13,0,0.5923076923076924
Cedar Island Lake,Maple Grove,Hennepin,2001,14,1,1,1,13,0.15,0.09,13,1,3,13,0,0.6538461538461539
Cedar Island Lake,Maple Grove,Hennepin,2003,12,1,1,0,11,0.788,0.21627272727272723,11,2,3,11,0,0.4863636363636364
Cedar Island Lake,Maple Grove,Hennepin,2006,10,1,1,0,9,0.294,0.2002222222222222,9,1,3,9,0,0.39999999999999997
Cedar Island Lake,Maple Grove,Hennepin,2009,12,1,1,0,11,0.464,0.3238181818181818,11,2,4,11,0,0.3272727272727272
Cedar Lake,Cedar Lake Township,Scott,2006,15,1,1,1,14,0.248,0.14614285714285713,14,3,3,14,0,1.1999999999999997
Cedar Lake,Cedar Lake Township,Scott,2007,32,1,1,1,27,1.41,0.23892592592592596,14,3,3,14,0,0.9642857142857143
Cedar Lake,Cedar Lake Township,Scott,2008,29,1,1,1,28,0.362,0.17924999999999994,14,3,3,14,0,0.8357142857142857
Cedar Lake,Cedar Lake Township,Scott,2009,14,0,0,,14,0.296,0.15521428571428572,14,4,4,14,0,1.2428571428571433
Cedar Lake,Cedar Lake Township,Scott,2010,15,1,1,1,14,0.28,0.1542857142857143,14,2,3,14,0,0.8
Cedar Lake,Cedar Lake Township,Scott,2011,15,1,1,1,14,0.34,0.15892857142857145,14,3,3,14,0,1.0214285714285716
Cedar Lake,Cedar Lake Township,Scott,2012,27,2,1,1,25,0.396,0.23259999999999997,25,2,2,23,0,0.7982608695652175
Cedar Lake,Cedar Lake Township,Scott,2013,27,2,1,1,23,0.375,0.21660869565217397,21,3,3,24,0,1.1583333333333332
Cedar Lake,Cedar Lake Township,Scott,2014,22,2,2,2,20,0.252,0.127,19,3,3,19,0,1.063157894736842
Cedar Lake,Helena Township,Scott,1980,5,1,1,0,4,0.63,0.4425,0,0,,4,0,1.425
Cedar Lake,Helena Township,Scott,1981,11,1,1,1,10,0.401,0.3497,0,0,,5,0,2.12
Cedar Lake,Helena Township,Scott,1984,24,1,1,1,23,0.25,0.10652173913043476,0,0,,10,0,1.75
Cedar Lake,Helena Township,Scott,1990,25,0,0,,25,0.31,0.11980000000000002,0,0,,13,0,0.9153846153846152
Cedar Lake,Helena Township,Scott,1993,30,1,1,1,29,0.35,0.1787931034482759,0,0,,15,0,1.8466666666666667
Cedar Lake,Helena Township,Scott,1994,3,0,0,,1,0.14,0.14,0,0,,3,0,2.6666666666666665
Cedar Lake,Helena Township,Scott,1998,27,1,1,1,26,0.56,0.2576923076923077,0,0,,13,0,1.2384615384615385
Cedar Lake,Helena Township,Scott,2001,25,1,1,0,24,0.34,0.14875000000000002,0,0,,13,0,0.7307692307692306
Cedar Lake,Helena Township,Scott,2005,27,1,1,2,26,0.208,0.11884615384615385,0,0,,13,0,1.2692307692307692
Cedar Lake,Helena Township,Scott,2008,1,0,0,,1,0.194,0.194,1,1,3,1,0,0.7
Cedar Lake,Helena Township,Scott,2009,1,0,0,,1,0.242,0.242,1,1,4,1,0,0.8
Cedar Lake,Helena Township,Scott,2010,1,0,0,,1,0.156,0.156,1,1,4,1,0,0.56
Cenaiko Lake,Coon Rapids,Anoka,1997,13,1,1,3,12,0.04,0.02,12,3,3,12,0,1.95
Cenaiko Lake,Coon Rapids,Anoka,1998,12,1,1,4,11,0.05,0.019999999999999997,11,3,3,11,0,3.190909090909092
Cenaiko Lake,Coon Rapids,Anoka,1999,14,1,1,4,13,0.02,0.010384615384615388,11,2,4,13,0,2.9384615384615382
Cenaiko Lake,Coon Rapids,Anoka,2000,12,1,1,4,11,0.02,0.012727272727272726,11,3,5,11,0,2.309090909090909
Cenaiko Lake,Coon Rapids,Anoka,2001,14,1,1,3,13,0.04,0.023846153846153843,11,2,5,11,0,1.4409090909090911
Cenaiko Lake,Coon Rapids,Anoka,2002,13,1,1,4,12,0.041,0.01666666666666667,11,4,5,12,0,3.1916666666666664
Cenaiko Lake,Coon Rapids,Anoka,2003,13,1,1,4,12,0.046,0.017333333333333336,1,1,5,12,0,2.658333333333333
Cenaiko Lake,Coon Rapids,Anoka,2004,15,1,1,4,14,0.031,0.019214285714285715,4,1,1,14,0,2.415714285714286
Cenaiko Lake,Coon Rapids,Anoka,2005,15,1,1,4,14,0.023,0.013285714285714288,9,2,2,14,0,2.692857142857143
Cenaiko Lake,Coon Rapids,Anoka,2006,15,1,1,4,14,0.069,0.022500000000000003,13,2,2,14,0,2.8571428571428577
Cenaiko Lake,Coon Rapids,Anoka,2007,21,1,1,4,12,0.026,0.015083333333333332,12,1,1,12,0,2.2500000000000004
Cenaiko Lake,Coon Rapids,Anoka,2008,14,1,1,3,13,0.025,0.014615384615384617,10,3,3,13,0,1.876923076923077
Cenaiko Lake,Coon Rapids,Anoka,2009,14,1,1,3,13,0.06,0.021923076923076927,13,1,1,11,0,1.9545454545454541
Cenaiko Lake,Coon Rapids,Anoka,2010,14,1,1,3,13,0.025,0.015692307692307693,2,2,2,13,0,1.5938461538461537
Cenaiko Lake,Coon Rapids,Anoka,2011,14,1,1,3,13,0.055,0.025846153846153852,7,1,1,13,0,1.8153846153846156
Cenaiko Lake,Coon Rapids,Anoka,2012,15,1,1,3,14,0.063,0.026642857142857152,14,1,1,14,0,1.7571428571428573
Centerville Lake,Lino Lakes,Anoka,1980,5,1,1,1,4,0.18,0.1375,0,0,,4,0,1.45
Centerville Lake,Lino Lakes,Anoka,1981,11,1,1,2,10,0.325,0.12789999999999999,0,0,,5,0,1.6199999999999999
Centerville Lake,Lino Lakes,Anoka,1983,11,1,1,2,10,0.21,0.141,0,0,,5,0,1.44
Centerville Lake,Lino Lakes,Anoka,1988,1,1,1,1,0,,,0,0,,0,0,
Centerville Lake,Lino Lakes,Anoka,2000,27,1,1,2,26,0.2,0.05730769230769233,0,0,,13,0,1.6538461538461537
Centerville Lake,Lino Lakes,Anoka,2001,31,1,1,2,30,0.1,0.04400000000000002,4,2,2,16,0,1.2812500000000002
Centerville Lake,Lino Lakes,Anoka,2002,1,0,0,,1,0.028,0.028,1,1,2,1,0,1.3
Centerville Lake,Lino Lakes,Anoka,2003,26,1,1,2,25,0.169,0.06184000000000001,0,0,,13,0,1.446153846153846
Centerville Lake,Lino Lakes,Anoka,2004,27,1,1,2,26,0.105,0.04965384615384616,0,0,,13,0,1.1076923076923078
Centerville Lake,Lino Lakes,Anoka,2009,4,0,0,,4,0.052,0.0445,2,1,2,2,0,1.9
Charley Lake,North Oaks,Ramsey,1985,8,0,0,,8,0.09,0.073125,0,0,,5,0,1.02
Christmas Lake,Shorewood,Hennepin,1980,5,1,1,4,4,0.03,0.025,0,0,,4,0,6.125
Christmas Lake,Shorewood,Hennepin,1981,11,1,1,4,10,0.04,0.017400000000000002,0,0,,5,0,6.340000000000001
Christmas Lake,Shorewood,Hennepin,1985,21,1,1,4,20,0.08,0.021000000000000005,0,0,,5,0,7.42
Christmas Lake,Shorewood,Hennepin,1997,40,1,1,4,39,0.26,0.04602564102564104,0,0,,13,0,5.546153846153846
Christmas Lake,Shorewood,Hennepin,1998,39,1,1,4,38,0.2,0.0393421052631579,0,0,,13,0,6.223076923076922
Christmas Lake,Shorewood,Hennepin,1999,39,1,1,4,38,0.2,0.033157894736842115,0,0,,13,0,6.153846153846152
Christmas Lake,Shorewood,Hennepin,2002,37,1,1,4,36,0.114,0.02475000000000001,0,0,,13,0,5.353846153846154
Christmas Lake,Shorewood,Hennepin,2003,36,1,1,4,35,0.202,0.032228571428571426,0,0,,12,0,4.925000000000001
Christmas Lake,Shorewood,Hennepin,2010,1,0,0,,0,,,1,1,1,1,0,4.25
Christmas Lake,Shorewood,Hennepin,2011,4,0,0,,0,,,4,1,1,3,0,4.0
Christmas Lake,Shorewood,Hennepin,2012,4,0,0,,0,,,4,1,1,3,0,4.8
Christmas Lake,Shorewood,Hennepin,2013,2,0,0,,0,,,2,1,1,1,0,7.25
Chub Lake,Eureka Township,Dakota,1980,3,1,1,1,2,0.14,0.10500000000000001,0,0,,2,0,0.8
Chub Lake,Eureka Township,Dakota,1993,15,1,1,1,13,0.13,0.07923076923076923,14,4,4,14,0,0.5857142857142856
Chub Lake,Eureka Township,Dakota,1994,15,1,1,1,14,0.17,0.09571428571428572,14,4,4,14,0,0.6500000000000001
Chub Lake,Eureka Township,Dakota,1995,12,1,1,1,11,0.22,0.1290909090909091,11,2,3,11,0,0.5909090909090908
Chub Lake,Eureka Township,Dakota,2010,19,0,0,,19,0.492,0.15889473684210528,10,1,4,10,0,0.396
Chub Lake,Eureka Township,Dakota,2011,11,1,1,0,10,0.186,0.12179999999999999,10,1,4,10,0,0.4659999999999999
Clear Lake,Forest Lake Township,Washington,1980,5,1,1,2,3,0.05,0.043333333333333335,0,0,,4,0,1.3250000000000002
Clear Lake,Forest Lake Township,Washington,1984,10,1,1,2,9,0.055,0.04333333333333333,0,0,,5,0,1.2
Clear Lake,Forest Lake Township,Washington,1990,25,0,0,,25,0.07,0.021520000000000004,0,0,,13,0,1.4461538461538461
Clear Lake,Forest Lake Township,Washington,1993,12,1,1,2,11,0.1,0.04818181818181819,11,2,3,11,0,1.2181818181818183
